id_producto;valoracion_producto;estado_producto_servicio_id_producto;tienda_id_producto;titulo_lista_producto;nombre_producto;url_producto;img_producto;costo_producto;precio_producto;existenci_producto;oferta_producto;descripcion_producto;resumen_producto;detalles_producto;especificaciones_producto;galeria_producto;video_producto;top_banner_producto;default_banner_producto;horizontal_slider_producto;vertical_slider_producto;reviews_producto;tags_producto;codigo_producto;ventas_producto;vistas_producto;fecha_creacion_producto;fecha_modificacion_producto
3352;;1;20;;Crucetas De Cardan GMB GUT-11;;https://m.autoplanet.cl/medias/sys_master/images/hca/h4a/9036520620062.jpg;5790;;;;;;;;;;;;;;;;;;;;
3353;;1;25;;Crucetas de Cardan 27Mm CTC-GUN-46.;;https://www.autoplanet.cl/images/products/sin_image250.png;3090;;;;;;;;;;;;;;;;;;;;
3354;;1;27;;Crucetas de Cardan 27.4 MM. CTC-G5-1306X.;;https://www.autoplanet.cl/images/products/sin_image250.png;8490;;;;;;;;;;;;;;;;;;;;
3355;;1;23;;Crucetas de Cardán 0015347.;;https://m.autoplanet.cl/medias/sys_master/images/h10/h33/9030202556446.jpg;7790;;;;;;;;;;;;;;;;;;;;
3356;;1;22;;Crucetas de Cardán 0016641;;https://m.autoplanet.cl/medias/sys_master/images/h72/he0/9030203736094.jpg;6790;;;;;;;;;;;;;;;;;;;;
3357;;1;23;;Crucetas de Cardán 0016676;;https://m.autoplanet.cl/medias/sys_master/images/h32/h62/9030206095390.jpg;5990;;;;;;;;;;;;;;;;;;;;
3358;;1;23;;Crucetas de Cardán FMX 288187;;https://m.autoplanet.cl/medias/sys_master/images/h42/h4f/9030210813982.jpg;8290;;;;;;;;;;;;;;;;;;;;
3359;;1;29;;Crucetas de Cardán FMX 238006;;https://m.autoplanet.cl/medias/sys_master/images/he5/hea/9017624625182.jpg;7290;;;;;;;;;;;;;;;;;;;;
3360;;1;22;;Crucetas de Cardán H180040;;https://m.autoplanet.cl/medias/sys_master/images/hc6/h0a/9046739386398.jpg;19790;;;;;;;;;;;;;;;;;;;;
3361;;1;29;;Crucetas de Cardán FMX 289563;;https://m.autoplanet.cl/medias/sys_master/images/h93/h18/9030211600414.jpg;9790;;;;;;;;;;;;;;;;;;;;
3362;;1;29;;Crucetas de Cardán 0015294;;https://m.autoplanet.cl/medias/sys_master/images/h27/h35/9030201770014.jpg;16490;;;;;;;;;;;;;;;;;;;;
3363;;1;28;;Crucetas de Cardán 0016637;;https://m.autoplanet.cl/medias/sys_master/images/ha7/h6f/9030203342878.jpg;4290;;;;;;;;;;;;;;;;;;;;
3364;;1;24;;Crucetas de Cardán 0016635;;https://m.autoplanet.cl/medias/sys_master/images/h0b/h70/9030202949662.jpg;5490;;;;;;;;;;;;;;;;;;;;
3365;;1;20;;Crucetas de Cardán 0015322;;https://m.autoplanet.cl/medias/sys_master/images/h39/h0c/9030202163230.jpg;12990;;;;;;;;;;;;;;;;;;;;
3366;;1;21;;Crucetas de Cardán 0016650;;https://m.autoplanet.cl/medias/sys_master/images/h23/h72/9030204915742.jpg;6790;;;;;;;;;;;;;;;;;;;;
3367;;1;27;;Crucetas de Cardán 0016666;;https://m.autoplanet.cl/medias/sys_master/images/h5a/hde/9030205702174.jpg;7290;;;;;;;;;;;;;;;;;;;;
3368;;1;21;;Crucetas de Cardán 0016643;;https://m.autoplanet.cl/medias/sys_master/images/h30/hff/9030204129310.jpg;5990;;;;;;;;;;;;;;;;;;;;
3369;;1;26;;Crucetas de Cardán 0016645;;https://m.autoplanet.cl/medias/sys_master/images/h28/h35/9030204522526.jpg;6490;;;;;;;;;;;;;;;;;;;;
3370;;1;24;;Crucetas de Cardán 0016654;;https://m.autoplanet.cl/medias/sys_master/images/h61/h9d/9030205308958.jpg;4290;;;;;;;;;;;;;;;;;;;;
3371;;1;28;;Crucetas de Cardán 0120197;;https://m.autoplanet.cl/medias/sys_master/images/hee/h44/9030207275038.jpg;5490;;;;;;;;;;;;;;;;;;;;
3372;;1;20;;Crucetas de Cardan 23.82 MM.;;https://www.autoplanet.cl/images/products/sin_image250.png;1990;;;;;;;;;;;;;;;;;;;;
3373;;1;25;;Crucetas de Cardán 32.01 Mm. CTC-GUMZ-3;;https://m.autoplanet.cl/medias/sys_master/images/hca/h4a/9036520620062.jpg;5990;;;;;;;;;;;;;;;;;;;;
3374;;1;26;;Crucetas de Cardan 29Mm;;https://www.autoplanet.cl/images/products/sin_image250.png;2090;;;;;;;;;;;;;;;;;;;;
3375;;1;21;;Crucetas de Cardán ALT020280042.;;https://m.autoplanet.cl/medias/sys_master/images/h7e/h84/9030046941214.jpg;5790;;;;;;;;;;;;;;;;;;;;
3376;;1;20;;Crucetas De Cardan GMB;;https://m.autoplanet.cl/medias/sys_master/images/hca/h4a/9036520620062.jpg;14490;;;;;;;;;;;;;;;;;;;;
3377;;1;27;;Crucetas de Cardán ALT020280008.;;https://m.autoplanet.cl/medias/sys_master/images/hea/h1c/9015959781406.jpg;7290;;;;;;;;;;;;;;;;;;;;
3378;;1;28;;Crucetas de Cardán GMB 26 Mm. GUT-12;;https://m.autoplanet.cl/medias/sys_master/images/hc3/ha9/8942208155678.jpg;6490;;;;;;;;;;;;;;;;;;;;
3379;;1;27;;Crucetas de Cardán GMB 30.18 Mm. GU-2200;;https://m.autoplanet.cl/medias/sys_master/images/h81/hbf/8964310663198.jpg;8990;;;;;;;;;;;;;;;;;;;;
3380;;1;25;;CRUCETA MZ B SERIES 2.9 01-06;;https://m.autoplanet.cl/medias/sys_master/images/h1d/h79/9005300351006.jpg;11490;;;;;;;;;;;;;;;;;;;;
3381;;1;20;;CRUCETA SY MUSSO 2.9 94-07;;https://m.autoplanet.cl/medias/sys_master/images/h38/h23/9005303169054.jpg;8290;;;;;;;;;;;;;;;;;;;;
3382;;1;22;;CRUCETA MIT MONTERO 2.5 00-09;;https://m.autoplanet.cl/medias/sys_master/images/h80/h2b/9030208847902.jpg;9790;;;;;;;;;;;;;;;;;;;;
3383;;1;25;;CRUCETA CH LUV 3.2 98-04;;https://m.autoplanet.cl/medias/sys_master/images/hc8/ha8/9030211993630.jpg;13990;;;;;;;;;;;;;;;;;;;;
3384;;1;27;;CRUCETA FD RANGER 2.3 94-99;;https://m.autoplanet.cl/medias/sys_master/images/hc9/hd1/9030211207198.jpg;7290;;;;;;;;;;;;;;;;;;;;
3385;;1;21;;CRUCETA SZ GRAND VITARA 2.4 09-13;;https://m.autoplanet.cl/medias/sys_master/images/h00/hc0/9045437448222.jpg;7290;;;;;;;;;;;;;;;;;;;;
3386;;1;22;;CRUCETA TY HILUX 2.8 94-06;;https://m.autoplanet.cl/medias/sys_master/images/h33/hb3/9046738206750.jpg;9490;;;;;;;;;;;;;;;;;;;;
3387;;1;28;;Crucetas de Cardán GMB 20.01 Mm. GUS-2;;https://m.autoplanet.cl/medias/sys_master/images/hb1/hc9/8936008155166.jpg;2490;;;;;;;;;;;;;;;;;;;;
3388;;1;28;;Crucetas de Cardán GMB 28 Mm. GUD-84;;https://m.autoplanet.cl/medias/sys_master/images/h55/he2/8935406403614.jpg;5890;;;;;;;;;;;;;;;;;;;;
3389;;1;28;;Crucetas de Cardán GMB 30 Mm. GUD-89.;;https://m.autoplanet.cl/medias/sys_master/images/h8c/h58/8939583995934.jpg;2090;;;;;;;;;;;;;;;;;;;;
3390;;1;26;;Crucetas de Cardán FMX 24.06 Mm. GUMZ-12;;https://m.autoplanet.cl/medias/sys_master/images/hb9/h8f/8939585568798.jpg;5790;;;;;;;;;;;;;;;;;;;;
3391;;1;27;;Crucetas de Cardán GMB 27 Mm. GUN-46;;https://m.autoplanet.cl/medias/sys_master/images/h17/h15/8939586748446.jpg;4690;;;;;;;;;;;;;;;;;;;;
3392;;1;20;;Crucetas de Cardán GMB 25 Mm. GUS-7;;https://m.autoplanet.cl/medias/sys_master/images/h37/h05/8963466559518.jpg;6290;;;;;;;;;;;;;;;;;;;;
3393;;1;28;;Crucetas de Cardán GMB 29 Mm. GUT-21;;https://m.autoplanet.cl/medias/sys_master/images/h22/h4b/8964990107678.jpg;7490;;;;;;;;;;;;;;;;;;;;
3394;;1;23;;Disco de Embrague VALEO 200 Mm. TY-28;;https://m.autoplanet.cl/medias/sys_master/images/hc7/hc1/8936404516894.jpg;24490;;;;;;;;;;;;;;;;;;;;
3395;;1;26;;Disco de Embrague VALEO 225 Mm. MZ-12.;;https://m.autoplanet.cl/medias/sys_master/images/hc4/h93/8936418279454.jpg;21990;;;;;;;;;;;;;;;;;;;;
3396;;1;26;;Disco de Embrague VALEO 236 Mm. TY-31;;https://m.autoplanet.cl/medias/sys_master/images/hf1/h59/8936405303326.jpg;35490;;;;;;;;;;;;;;;;;;;;
3397;;1;20;;Disco de Embrague VALEO 0421121-9.;;https://m.autoplanet.cl/medias/sys_master/images/h77/hf4/8952686149662.jpg;46990;;;;;;;;;;;;;;;;;;;;
3398;;1;26;;Disco de Embrague VALEO 235 Mm. DW-54.;;https://m.autoplanet.cl/medias/sys_master/images/h5e/hac/8931855400990.jpg;40990;;;;;;;;;;;;;;;;;;;;
3399;;1;29;;Disco de Embrague VALEO 200 Mm. IS-07.;;https://m.autoplanet.cl/medias/sys_master/images/h04/h13/8936389181470.jpg;11490;;;;;;;;;;;;;;;;;;;;
3400;;1;27;;Disco de Embrague VALEO 170 Mm. DH-19.;;https://m.autoplanet.cl/medias/sys_master/images/h2a/hbe/8938400645150.jpg;22990;;;;;;;;;;;;;;;;;;;;
3401;;1;21;;Disco de Embrague VALEO 180 Mm. SZ-01.;;https://m.autoplanet.cl/medias/sys_master/images/ha1/h33/8936394686494.jpg;16490;;;;;;;;;;;;;;;;;;;;
3402;;1;26;;Disco de Embrague VALEO 1222388-9.;;https://m.autoplanet.cl/medias/sys_master/images/h53/h05/9030078398494.jpg;69990;;;;;;;;;;;;;;;;;;;;
3403;;1;26;;Disco de Embrague VALEO 254 Mm. HD-120;;https://m.autoplanet.cl/medias/sys_master/images/hc1/h5e/8931836133406.jpg;32990;;;;;;;;;;;;;;;;;;;;
3404;;1;28;;Disco de Embrague CHANGAN Original EA0150300.;;https://m.autoplanet.cl/medias/sys_master/images/h44/h8d/9046655664158.jpg;66990;;;;;;;;;;;;;;;;;;;;
3405;;1;24;;Disco de Embrague VALEO ALT245050.;;https://m.autoplanet.cl/medias/sys_master/images/h6d/h86/9014755131422.jpg;49990;;;;;;;;;;;;;;;;;;;;
3406;;1;22;;Disco de Embrague CHANGAN Original YJ019030;;https://m.autoplanet.cl/medias/sys_master/images/h62/h86/9005611515934.jpg;83990;;;;;;;;;;;;;;;;;;;;
3407;;1;24;;Disco de Embrague SUZUKI Original 2240068J00000;;https://m.autoplanet.cl/medias/sys_master/images/hf6/hcf/8989060956190.jpg;107490;;;;;;;;;;;;;;;;;;;;
3408;;1;23;;Disco de Embrague SUZUKI Original 22400M66R00.;;https://m.autoplanet.cl/medias/sys_master/images/h37/h0e/9046645047326.jpg;36490;;;;;;;;;;;;;;;;;;;;
3409;;1;22;;Disco Embrague Valeo;;https://m.autoplanet.cl/medias/sys_master/images/ha1/hcd/8952687722526.jpg;31490;;;;;;;;;;;;;;;;;;;;
3410;;1;21;;Disco Embrague Valeo;;https://m.autoplanet.cl/medias/sys_master/images/h23/hae/8958318706718.jpg;34990;;;;;;;;;;;;;;;;;;;;
3411;;1;28;;Disco de Embrague VALEO DISEMBAP002.;;https://m.autoplanet.cl/medias/sys_master/images/hc1/h6d/8958317133854.jpg;45990;;;;;;;;;;;;;;;;;;;;
3412;;1;21;;Disco de Embrague GREAT WALL Original 1600200BED01A;;https://m.autoplanet.cl/medias/sys_master/images/h5b/h31/9005513146398.jpg;256990;;;;;;;;;;;;;;;;;;;;
3413;;1;21;;Disco de Embrague GREAT WALL Original SMR196312;;https://m.autoplanet.cl/medias/sys_master/images/hea/hb6/9005511573534.jpg;158490;;;;;;;;;;;;;;;;;;;;
3414;;1;20;;Disco de Embrague GREAT WALL Original 1601050E00.;;https://m.autoplanet.cl/medias/sys_master/images/hda/h5a/9046558146590.jpg;85490;;;;;;;;;;;;;;;;;;;;
3415;;1;27;;Disco de Embrague CHANGAN Original G215;;https://m.autoplanet.cl/medias/sys_master/images/h07/hfb/9030072500254.jpg;31990;;;;;;;;;;;;;;;;;;;;
3416;;1;25;;Disco Embrague MAPA;;https://m.autoplanet.cl/medias/sys_master/images/h06/hc5/8952349098014.jpg;21490;;;;;;;;;;;;;;;;;;;;
3417;;1;20;;Disco de Embrague SUZUKI Original 2240083051000.;;https://m.autoplanet.cl/medias/sys_master/images/hd6/hc1/9046643474462.jpg;90990;;;;;;;;;;;;;;;;;;;;
3418;;1;20;;Disco de Embrague VALEO 190 Mm. OP-09;;https://m.autoplanet.cl/medias/sys_master/images/h37/hba/8937467674654.jpg;19990;;;;;;;;;;;;;;;;;;;;
3419;;1;22;;Disco de Embrague VALEO 215 Mm. IS-26;;https://m.autoplanet.cl/medias/sys_master/images/h7b/hb3/8937465315358.jpg;20990;;;;;;;;;;;;;;;;;;;;
3420;;1;26;;Disco de Embrague VALEO 215 Mm. SZ-09;;https://m.autoplanet.cl/medias/sys_master/images/hab/h5e/8936392327198.jpg;27490;;;;;;;;;;;;;;;;;;;;
3421;;1;24;;Disco Embrague Valeo;;https://m.autoplanet.cl/medias/sys_master/images/hd8/h52/8962764603422.jpg;24990;;;;;;;;;;;;;;;;;;;;
3422;;1;21;;Disco de Embrague MAHINDRA 4322002-0.;;https://m.autoplanet.cl/medias/sys_master/images/h07/h28/8985791430686.jpg;47990;;;;;;;;;;;;;;;;;;;;
3423;;1;24;;Disco de Embrague HYUNDAI Original 10026021-7313.;;https://m.autoplanet.cl/medias/sys_master/images/hfe/hc8/9030095699998.jpg;84990;;;;;;;;;;;;;;;;;;;;
3424;;1;24;;Disco de Embrague VALEO 215 Mm. SB-07;;https://m.autoplanet.cl/medias/sys_master/images/h90/hbf/8941628620830.jpg;39990;;;;;;;;;;;;;;;;;;;;
3425;;1;24;;Disco de Embrague GREAT WALL Original 1601200XEG60;;https://m.autoplanet.cl/medias/sys_master/images/h79/h49/9046586458142.jpg;187990;;;;;;;;;;;;;;;;;;;;
3426;;1;29;;Disco de Embrague GREAT WALL Original 1601200B-EG0-1;;https://m.autoplanet.cl/medias/sys_master/images/h92/h43/9030066602014.jpg;86490;;;;;;;;;;;;;;;;;;;;
3427;;1;26;;Disco Embrague Valeo;;https://m.autoplanet.cl/medias/sys_master/images/h46/h36/8952689295390.jpg;19990;;;;;;;;;;;;;;;;;;;;
3428;;1;28;;Disco Embrague Valeo;;https://m.autoplanet.cl/medias/sys_master/images/he3/hd9/8952350670878.jpg;21990;;;;;;;;;;;;;;;;;;;;
3429;;1;29;;Prensa de Embrague JAC Original 1601100U9020.;;https://m.autoplanet.cl/medias/sys_master/images/he7/hf2/9029839388702.jpg;53490;;;;;;;;;;;;;;;;;;;;
3430;;1;25;;Disco de Embrague SUZUKI Original 2240060K00000;;https://m.autoplanet.cl/medias/sys_master/images/hba/hf5/9005568720926.jpg;103990;;;;;;;;;;;;;;;;;;;;
3431;;1;21;;Disco de Embrague JAC Original 1600200W5031.;;https://m.autoplanet.cl/medias/sys_master/images/hd5/h99/9046671786014.jpg;253490;;;;;;;;;;;;;;;;;;;;
3432;;1;29;;Disco de Embrague SUZUKI Original 2240078K01000;;https://m.autoplanet.cl/medias/sys_master/images/h0e/hcc/8989070393374.jpg;141990;;;;;;;;;;;;;;;;;;;;
3433;;1;22;;Disco de Embrague SUZUKI Original 22400M83K02-000;;https://m.autoplanet.cl/medias/sys_master/images/h43/h4c/9042165006366.jpg;47490;;;;;;;;;;;;;;;;;;;;
3434;;1;24;;Disco de Embrague VALEO 250 Mm. NS-67.;;https://m.autoplanet.cl/medias/sys_master/images/h85/hfd/8938615603230.jpg;33990;;;;;;;;;;;;;;;;;;;;
3435;;1;20;;Disco de Embrague VALEO 200 Mm. DF-622.;;https://m.autoplanet.cl/medias/sys_master/images/h40/hd5/8931827875870.jpg;29990;;;;;;;;;;;;;;;;;;;;
3436;;1;27;;Disco de Embrague VALEO 200 Mm. AM-49;;https://m.autoplanet.cl/medias/sys_master/images/h2f/hec/8939782701086.jpg;14990;;;;;;;;;;;;;;;;;;;;
3437;;1;20;;Disco de Embrague VALEO 280 Mm. AM-10;;https://m.autoplanet.cl/medias/sys_master/images/hb1/h09/8931856252958.jpg;11990;;;;;;;;;;;;;;;;;;;;
3438;;1;20;;Disco de Embrague VALEO 225 Mm. HD-117;;https://m.autoplanet.cl/medias/sys_master/images/h84/h8f/8936416706590.jpg;17990;;;;;;;;;;;;;;;;;;;;
3439;;1;24;;Disco de Embrague VALEO 2122050-7.;;https://m.autoplanet.cl/medias/sys_master/images/h5e/hbf/8963423207454.jpg;54990;;;;;;;;;;;;;;;;;;;;
3440;;1;21;;Disco Embrague Valeo;;https://m.autoplanet.cl/medias/sys_master/images/h8e/he2/8963169386526.jpg;23490;;;;;;;;;;;;;;;;;;;;
3441;;1;29;;Disco de Embrague VALEO 200 Mm. SZ-11;;https://m.autoplanet.cl/medias/sys_master/images/hca/h4a/9036520620062.jpg;6090;;;;;;;;;;;;;;;;;;;;
3442;;1;23;;Disco de Embrague VALEO 225 Mm. HD-34.;;https://m.autoplanet.cl/medias/sys_master/images/h12/hd0/8931766468638.jpg;34490;;;;;;;;;;;;;;;;;;;;
3443;;1;23;;Disco de Embrague DAIKIN 225 Mm. DCE-023;;https://m.autoplanet.cl/medias/sys_master/images/h21/h04/8931810574366.jpg;74990;;;;;;;;;;;;;;;;;;;;
3444;;1;20;;Disco de Embrague VALEO 200 Mm. SZ-11;;https://m.autoplanet.cl/medias/sys_master/images/h3c/hbd/8936398618654.jpg;25990;;;;;;;;;;;;;;;;;;;;
3445;;1;29;;Disco Embrague Valeo;;https://m.autoplanet.cl/medias/sys_master/images/h1e/h95/8963968598046.jpg;35490;;;;;;;;;;;;;;;;;;;;
3446;;1;23;;Disco de Embrague MAPA 200 Mm. DCE-027;;https://m.autoplanet.cl/medias/sys_master/images/hca/h4a/9036520620062.jpg;8490;;;;;;;;;;;;;;;;;;;;
3447;;1;29;;Disco de Embrague HYUNDAI Original 10039350-7313;;https://m.autoplanet.cl/medias/sys_master/images/h34/h01/8988832792606.jpg;134990;;;;;;;;;;;;;;;;;;;;
3448;;1;20;;Disco de Embrague VALEO 200 Mm. DW-39;;https://www.autoplanet.cl/images/products/sin_image250.png;26990;;;;;;;;;;;;;;;;;;;;
3449;;1;21;;Disco de Embrague VALEO 215 Mm. HD-66.;;https://m.autoplanet.cl/medias/sys_master/images/h53/h42/8931835740190.jpg;13490;;;;;;;;;;;;;;;;;;;;
3450;;1;26;;Disco de Embrague VALEO 215 Mm. IS-53.;;https://m.autoplanet.cl/medias/sys_master/images/hee/h6c/8936419852318.jpg;27490;;;;;;;;;;;;;;;;;;;;
3451;;1;23;;Disco de Embrague VALEO 180 Mm. KD-05.;;https://m.autoplanet.cl/medias/sys_master/images/hff/he0/8940464013342.jpg;13990;;;;;;;;;;;;;;;;;;;;
3452;;1;28;;Disco de Embrague SAMSUNG Original 3120143800.;;https://m.autoplanet.cl/medias/sys_master/images/he7/hcc/9005519044638.jpg;55990;;;;;;;;;;;;;;;;;;;;
3453;;1;21;;Disco de Embrague SECO 215 Mm. 41100-23031;;https://m.autoplanet.cl/medias/sys_master/images/h2f/hd1/8931834560542.jpg;21990;;;;;;;;;;;;;;;;;;;;
3454;;1;25;;Disco de Embrague VALEO 200 Mm. MZ-40.;;https://m.autoplanet.cl/medias/sys_master/images/h31/h05/8931829448734.jpg;32490;;;;;;;;;;;;;;;;;;;;
3455;;1;22;;Disco de Embrague EXEDY 236 Mm. DCE-024.;;https://m.autoplanet.cl/medias/sys_master/images/hb7/hff/8931826303006.jpg;26990;;;;;;;;;;;;;;;;;;;;
3456;;1;22;;Disco de Embrague VALEO 200 Mm. DW-07;;https://m.autoplanet.cl/medias/sys_master/images/h1e/h8b/8937459417118.jpg;14990;;;;;;;;;;;;;;;;;;;;
3457;;1;25;;Disco de Embrague VALEO 190 Mm. SZ-07.;;https://m.autoplanet.cl/medias/sys_master/images/ha0/hb4/8936393113630.jpg;21490;;;;;;;;;;;;;;;;;;;;
3458;;1;25;;Disco de Embrague VALEO 200 Mm. LD-02;;https://m.autoplanet.cl/medias/sys_master/images/h1e/h19/8936391540766.jpg;6090;;;;;;;;;;;;;;;;;;;;
3459;;1;28;;Disco de Embrague VALEO 190 Mm. LD-01;;https://m.autoplanet.cl/medias/sys_master/images/hd0/h63/8931784163358.jpg;6090;;;;;;;;;;;;;;;;;;;;
3460;;1;27;;Disco de Embrague VALEO 180 Mm. NS-30.;;https://m.autoplanet.cl/medias/sys_master/images/h25/hff/8936402157598.jpg;13490;;;;;;;;;;;;;;;;;;;;
3461;;1;24;;Disco de Embrague VALEO 184 Mm. IS-18.;;https://m.autoplanet.cl/medias/sys_master/images/h25/h86/8937462956062.jpg;15990;;;;;;;;;;;;;;;;;;;;
3462;;1;21;;Disco de Embrague VALEO 240 Mm. NS-10.;;https://m.autoplanet.cl/medias/sys_master/images/h58/h0a/8941018841118.jpg;14490;;;;;;;;;;;;;;;;;;;;
3463;;1;24;;Disco de Embrague VALEO 190 Mm. NS-29;;https://m.autoplanet.cl/medias/sys_master/images/h7d/h9b/8937446047774.jpg;8990;;;;;;;;;;;;;;;;;;;;
3464;;1;26;;Disco de Embrague VALEO 240 Mm. KD-20;;https://m.autoplanet.cl/medias/sys_master/images/h0c/hb8/8936388395038.jpg;16990;;;;;;;;;;;;;;;;;;;;
3465;;1;25;;Disco de Embrague VALEO 225 Mm. TY-07;;https://m.autoplanet.cl/medias/sys_master/images/hca/h04/8942346960926.jpg;7090;;;;;;;;;;;;;;;;;;;;
3466;;1;24;;Disco de Embrague VALEO 200 Mm. HA-08.;;https://m.autoplanet.cl/medias/sys_master/images/hef/h76/8931782983710.jpg;7190;;;;;;;;;;;;;;;;;;;;
3467;;1;28;;Disco de Embrague VALEO 213 Mm. TY-17;;https://m.autoplanet.cl/medias/sys_master/images/h9a/h89/8936390754334.jpg;10990;;;;;;;;;;;;;;;;;;;;
3468;;1;26;;Disco de Embrague VALEO 225 Mm. HA-07.;;https://m.autoplanet.cl/medias/sys_master/images/hd4/h39/8931788095518.jpg;10990;;;;;;;;;;;;;;;;;;;;
3469;;1;23;;Disco de Embrague VALEO 200 Mm. SB-02.;;https://m.autoplanet.cl/medias/sys_master/images/h6b/h43/8931810181150.jpg;6090;;;;;;;;;;;;;;;;;;;;
3470;;1;27;;Disco de Embrague VALEO 200 Mm. HD-03;;https://m.autoplanet.cl/medias/sys_master/images/h1a/h9f/8938390028318.jpg;15490;;;;;;;;;;;;;;;;;;;;
3471;;1;28;;Disco de Embrague VALEO 225 Mm. HD-84.;;https://m.autoplanet.cl/medias/sys_master/images/hd0/h7c/8937451159582.jpg;26490;;;;;;;;;;;;;;;;;;;;
3472;;1;21;;Disco de Embrague VALEO 215 Mm. HD-41;;https://m.autoplanet.cl/medias/sys_master/images/h44/h1d/8938625826846.jpg;10990;;;;;;;;;;;;;;;;;;;;
3473;;1;22;;Disco de Embrague VALEO 225 Mm. HD-60;;https://m.autoplanet.cl/medias/sys_master/images/hf4/h0e/8936419065886.jpg;16990;;;;;;;;;;;;;;;;;;;;
3474;;1;29;;Disco de Embrague VALEO 215 Mm. AM-21;;https://m.autoplanet.cl/medias/sys_master/images/h4b/ha2/9029742133278.jpg;9090;;;;;;;;;;;;;;;;;;;;
3475;;1;22;;Disco de Embrague VALEO 200 Mm. FD-28.;;https://m.autoplanet.cl/medias/sys_master/images/h51/h7f/8939376705566.jpg;8090;;;;;;;;;;;;;;;;;;;;
3476;;1;29;;Disco de Embrague EXEDY 225 Mm. MBD022U.;;https://m.autoplanet.cl/medias/sys_master/images/h6e/h6c/8940365742110.jpg;9090;;;;;;;;;;;;;;;;;;;;
3477;;1;26;;Disco de Embrague VALEO 200 Mm. DH-34.;;https://m.autoplanet.cl/medias/sys_master/images/hc4/hed/8931827482654.jpg;10490;;;;;;;;;;;;;;;;;;;;
3478;;1;24;;Disco de Embrague VALEO 200 Mm. SS-03.;;https://m.autoplanet.cl/medias/sys_master/images/hff/hd5/8936403730462.jpg;27990;;;;;;;;;;;;;;;;;;;;
3479;;1;21;;Disco de Embrague VALEO 236 Mm. MB-64;;https://m.autoplanet.cl/medias/sys_master/images/hc9/h58/8940202262558.jpg;7090;;;;;;;;;;;;;;;;;;;;
3480;;1;24;;Disco de Embrague VALEO 185 Mm. CA-01;;https://m.autoplanet.cl/medias/sys_master/images/h50/hd7/8940199903262.jpg;10990;;;;;;;;;;;;;;;;;;;;
3481;;1;21;;Disco de Embrague VALEO 250 Mm. MB-77.;;https://m.autoplanet.cl/medias/sys_master/images/hc2/hb6/8936395472926.jpg;44990;;;;;;;;;;;;;;;;;;;;
3482;;1;23;;Disco de Embrague VALEO 215 Mm. NS-31;;https://m.autoplanet.cl/medias/sys_master/images/h60/h3f/8936014053406.jpg;22490;;;;;;;;;;;;;;;;;;;;
3483;;1;27;;Disco de Embrague VALEO 200 Mm. DW-07;;https://m.autoplanet.cl/medias/sys_master/images/hca/h4a/9036520620062.jpg;9990;;;;;;;;;;;;;;;;;;;;
3484;;1;29;;Disco de Embrague VALEO 225 Mm. MZ-12;;https://m.autoplanet.cl/medias/sys_master/images/hca/h4a/9036520620062.jpg;10990;;;;;;;;;;;;;;;;;;;;
3485;;1;20;;Disco de Embrague VALEO 215 Mm. OP-08.;;https://m.autoplanet.cl/medias/sys_master/images/hca/h4a/9036520620062.jpg;6090;;;;;;;;;;;;;;;;;;;;
3486;;1;26;;Disco de Embrague VALEO 225 Mm. TY-07;;https://m.autoplanet.cl/medias/sys_master/images/hca/h4a/9036520620062.jpg;6090;;;;;;;;;;;;;;;;;;;;
3487;;1;26;;Disco de Embrague LUK 180 Mm. 318 0161 10;;https://m.autoplanet.cl/medias/sys_master/images/hea/haf/8936409235486.jpg;26990;;;;;;;;;;;;;;;;;;;;
3488;;1;25;;Disco Embrague Valeo 210 MM.;;https://www.autoplanet.cl/images/products/sin_image250.png;11990;;;;;;;;;;;;;;;;;;;;
3489;;1;20;;Disco Embrague Valeo 215 MM.;;https://www.autoplanet.cl/images/products/sin_image250.png;16490;;;;;;;;;;;;;;;;;;;;
3490;;1;26;;DISCO EMBRAGUE VALEO 215Mm;;https://www.autoplanet.cl/images/products/sin_image250.png;32490;;;;;;;;;;;;;;;;;;;;
3491;;1;22;;DISCO EMBRAGUE VALEO 170Mm;;https://www.autoplanet.cl/images/products/sin_image250.png;27990;;;;;;;;;;;;;;;;;;;;
3492;;1;29;;DISCO EMBRAGUE VALEO 190Mm;;https://www.autoplanet.cl/images/products/sin_image250.png;18490;;;;;;;;;;;;;;;;;;;;
3493;;1;29;;Disco de Embrague VALEO 215 Mm. NS-33.;;https://m.autoplanet.cl/medias/sys_master/images/h1c/h1f/8940542263326.jpg;16490;;;;;;;;;;;;;;;;;;;;
3494;;1;23;;Disco de Embrague VALEO 200 Mm. TY-28.;;https://m.autoplanet.cl/medias/sys_master/images/hca/h4a/9036520620062.jpg;14490;;;;;;;;;;;;;;;;;;;;
3495;;1;23;;Disco de Embrague VALEO 225 Mm. DW-30.;;https://m.autoplanet.cl/medias/sys_master/images/hca/h4a/9036520620062.jpg;12990;;;;;;;;;;;;;;;;;;;;
3496;;1;27;;Disco de Embrague VALEO 225 Mm. FD-26;;https://m.autoplanet.cl/medias/sys_master/images/hca/h4a/9036520620062.jpg;13490;;;;;;;;;;;;;;;;;;;;
3497;;1;25;;Disco de Embrague VALEO 215 Mm. DW-22;;https://m.autoplanet.cl/medias/sys_master/images/h25/hed/8939238359070.jpg;14990;;;;;;;;;;;;;;;;;;;;
